url,price,title
https://www.olx.com.pk/item/philips-19-1-inch-wide-screen-lcd-in-excellent-condition-IDWfM9v.html,"Rs 4,900",Philips 19.1 inch wide screen LCD in excellent condition
https://www.olx.com.pk/item/tp-link-wireless-adapter-ac-600-IDWfxH5.html,"Rs 2,300",TP-LINK Wireless Adapter AC 600
https://www.olx.com.pk/item/brand-new-2-tb-sata-2000-hard-disk-IDWfxvr.html,"Rs 6,600",Brand new 2 tb sata 2000 hard disk
https://www.olx.com.pk/item/acer-laptop-from-u-k-condition-10-10-generation-3-IDWfxwz.html,"Rs 32,000",Acer laptop from u.k.condition 10/10.Generation 3
https://www.olx.com.pk/item/yoga-3-lenovo-laptop-IDWfxtN.html,"Rs 68,000",Yoga 3 Lenovo laptop
https://www.olx.com.pk/item/hp-amd-a6-pavilion-g6-IDWfxtG.html,"Rs 25,000",Hp Amd a6 pavilion g6
https://www.olx.com.pk/item/laptop-table-a6-setup-that-is-similar-to-a-full-desktop-computer-the-IDWfxtd.html,"Rs 2,499",Laptop Table A6 setup that is similar to a full desktop computer. The
https://www.olx.com.pk/item/staff-pole-for-level-IDWfxu1.html,"Rs 3,000",Staff pole for level
https://www.olx.com.pk/item/dell-core-2-duo-250-gb-hard-4-gb-ram-super-dvd-with-keyboard-mouse-IDWfxsC.html,"Rs 5,500",Dell core 2 duo 250 gb hard 4 gb ram super dvd with keyboard mouse
https://www.olx.com.pk/item/hp-laptop-charger-original-IDWfxpz.html,"Rs 1,500",Hp laptop charger original
https://www.olx.com.pk/item/lenovo-z-series-core-i-7-4th-generation-z50-IDWg2rO.html,"Rs 41,000",Lenovo Z Series Core I 7 4th Generation z50
https://www.olx.com.pk/item/laptop-table-zig-zag-almunium-IDWflyC.html,"Rs 2,200",Laptop Table Zig Zag almunium
https://www.olx.com.pk/item/very-soft-touch-screen-laptop-very-good-condition-5th-generation-IDWg14d.html,"Rs 22,000",Very Soft Touch Screen Laptop Very Good Condition 5th Generation
https://www.olx.com.pk/item/laptop-table-a6-rate-standing-for-long-hours-will-also-make-you-feel-IDWeHb4.html,"Rs 2,499","Laptop Table A6 rate, standing for long hours will also make you feel"
https://www.olx.com.pk/item/new-apple-macbook-pro-15-inches-mid-2014-retina-display-125-cycle-IDUTEI1.html,"Rs 1,53,000",New apple macbook pro 15 inches mid (2014) retina display 125 cycle
https://www.olx.com.pk/item/hp-officejet-4500-colored-wireless-printer-IDW7sdS.html,"Rs 2,800",HP OfficeJet 4500 Colored Wireless Printer
https://www.olx.com.pk/item/acer-w500-detachable-laptop-IDWd7H7.html,"Rs 5,200",Acer W500 Detachable Laptop
https://www.olx.com.pk/item/nec-np26lp-replacement-lamp-for-the-nec-np-pa622u-projector-IDUOw56.html,"Rs 8,000",NEC NP26LP Replacement Lamp for the NEC NP-PA622U Projector
https://www.olx.com.pk/item/for-sell-quadro-fx-580-and-hd-5450-IDWg8yU.html,"Rs 2,200",For sell quadro fx 580 and hd 5450
https://www.olx.com.pk/item/wireless-720p-pan-tilt-network-security-cctv-IDW7heQ.html,"Rs 4,000",Wireless 720P Pan Tilt Network Security CCTV
https://www.olx.com.pk/item/dell-inspiron-c2d-like-brand-new-laptop-IDW7kou.html,"Rs 9,500",Dell inspiron c2d like brand new laptop
https://www.olx.com.pk/item/apple-usb-c-to-3-usb-and-ethernet-adapter-IDWg8B6.html,"Rs 3,200",Apple usb c to 3 usb and ethernet adapter
https://www.olx.com.pk/item/dell-inspiron-core-i-7-model-7559-laptop-IDWfZNC.html,"Rs 25,000",Dell inspiron core i 7 model 7559 laptop
https://www.olx.com.pk/item/apple-macbook-retina-8gb-256ssd-ci5-top-of-the-line-IDWaJHN.html,"Rs 98,000","Apple macbook retina,8gb,256ssd,ci5 top of the line"
https://www.olx.com.pk/item/citizen-thermal-receipt-printer-usb-wth-free-datalogic-barcode-scanner-IDUhgsl.html,"Rs 6,500","Citizen Thermal Receipt Printer,USB Wth Free Datalogic Barcode Scanner"
https://www.olx.com.pk/item/canon-8800f-flatbed-usb-scanner-a4-IDUYzIz.html,"Rs 7,500","Canon 8800F Flatbed USB Scanner ,A4"
https://www.olx.com.pk/item/new-dell-320gb-hard-new-condition-came-from-taiwan-first-read-add-IDWg5T2.html,"Rs 8,499","NEW Dell ,320Gb hard, new condition,came from Taiwan,first read add"
https://www.olx.com.pk/item/1gb-graphics-card-15-6-inch-hp-professional-elitebook-series-available-IDWfcMF.html,"Rs 20,500",1GB Graphics Card+15.6 Inch Hp Professional elitebook Series Available
https://www.olx.com.pk/item/siemens-sitop-power-40-3phase-power-supply-6ep1-437-2ba10-austri-IDUIKKb.html,"Rs 33,000",Siemens sitop power 40 3phase power supply 6EP1 437-2BA10 Austri
https://www.olx.com.pk/item/hp-laptop-intel-core-2-duo-IDWfMrf.html,"Rs 15,000",Hp laptop intel core 2 duo.
https://www.olx.com.pk/item/epson-dx5-printhead-100-percent-nozzle-IDWfMqb.html,"Rs 60,000",Epson DX5 printhead 100 percent nozzle
https://www.olx.com.pk/item/6pin-connector-hd-7770-IDWeHjw.html,"Rs 5,500",6pin connector hd 7770
https://www.olx.com.pk/item/hp-pavillion-dv-9820us-entertainment-pc-IDWfMpA.html,"Rs 12,000",Hp Pavillion dv 9820us Entertainment Pc
https://www.olx.com.pk/item/epson-ciss-external-kit-for-workforce-printes-IDSXQ7P.html,"Rs 3,500",Epson ciss external kit for workforce printes
https://www.olx.com.pk/item/nail-art-printer-today-the-market-plays-host-to-a-bevy-of-programs-e-IDWg8nt.html,"Rs 1,499","Nail Art Printer Today, the market plays host to a bevy of programs, e"
https://www.olx.com.pk/item/lenovo-ibm-ultrabook-t430si-IDW6kBZ.html,"Rs 23,500",Lenovo IBM Ultrabook T430si
https://www.olx.com.pk/item/hp-deskjet-3530-wifi-dulpex-all-in-one-with-external-kit-IDUPFxh.html,"Rs 10,500",HP deskjet 3530 Wifi dulpex all in one with external kit
https://www.olx.com.pk/item/ams-vision-new-hdcctv-camerasystem-available-in-stock-IDW6gnX.html,"Rs 8,500",AMS VISION New HdCctv CameraSystem available in Stock
https://www.olx.com.pk/item/ciss-external-kit-for-canon-printers-IDSyykh.html,"Rs 4,500",CISS external kit for canon printers
https://www.olx.com.pk/item/sewing-express-still-looking-for-old-style-sewing-machines-because-of-IDWg8nY.html,"Rs 2,499",Sewing Express still looking for old style sewing machines because of
https://www.olx.com.pk/item/today-ramzan-offer-disply-15-6-core-i5-acer-320gb-hdd-3-month-warranty-IDWg8od.html,"Rs 18,500",Today Ramzan Offer Disply 15.6 Core i5 Acer 320GB HDD 3 Month Warranty
https://www.olx.com.pk/item/wireless-keyboard-IDUNbnC.html,"Rs 1,000",Wireless Keyboard
https://www.olx.com.pk/item/laptop-7g-5h-IDWg8pm.html,"Rs 18,000",Laptop 7G-5H
https://www.olx.com.pk/item/used-hp-laserjet-2015-printer-IDTIjOJ.html,"Rs 7,500",Used HP LaserJet 2015 Printer
https://www.olx.com.pk/item/ams-vision-ir-dom-camera-2-8mm-lens-10-15mtr-metal-indoor-IDW6bwD.html,"Rs 4,500","Ams Vision IR-Dom Camera, (2.8mm Lens ,10- 15mtr,metal,indoor)"
https://www.olx.com.pk/item/genx-slim-portable-handy-scanner-no-need-to-connect-to-pc-at-all-IDTMv7w.html,"Rs 5,300",Genx Slim Portable Handy Scanner (No need to connect to PC at all)
https://www.olx.com.pk/item/laptop-table-a6-alternative-than-sitting-with-a-stand-up-desk-you-ca-IDWeH2q.html,"Rs 2,499","Laptop Table A6 alternative than sitting. With a stand up desk, you ca"
https://www.olx.com.pk/item/dell-inspiron-n5520-core-i7-laptop-IDW9V6g.html,"Rs 30,000",Dell Inspiron N5520 core i7 Laptop
https://www.olx.com.pk/item/zong-0-3-1-3-4-0-0-2-8-8-2-zong-4g-internat-device-box-pack-fre-delive-IDWcjUQ.html,"Rs 2,499",Zong 0 3 1 3 4 0 0 2 8 8 2 Zong 4g Internat Device Box Pack Fre Delive
https://www.olx.com.pk/item/hp-pavilion-14-14-af102au-amd-e1-6th-series-IDWg2xf.html,"Rs 30,000",Hp Pavilion 14 14-af102au Amd E1 6th Series
https://www.olx.com.pk/item/bio-metric-reader-for-time-attendance-machine-fr-1200-IDW1DBc.html,"Rs 7,000",Bio metric reader for time attendance machine FR 1200
https://www.olx.com.pk/item/macbook-pro-15-4-retina-core-i7-512-ssd-16gb-ram-dual-graphic-IDWcnNn.html,"Rs 1,45,000","MacBook Pro 15.4"" Retina Core i7,512 SSD,16gb ram dual graphic"
https://www.olx.com.pk/item/lfa-wifi-awus036h-IDW6yHs.html,Rs 750,Lfa wifi AWUS036H
https://www.olx.com.pk/item/hp-mini-note-book-11-inchses-5102note-book-IDWg0T7.html,"Rs 8,500",Hp Mini Note Book 11 Inchses 5102note Book
https://www.olx.com.pk/item/external-ink-kit-for-epson-xp-series-using-ink-16-xl-IDTfghJ.html,"Rs 3,000",External ink kit for Epson XP series using ink 16 xl
https://www.olx.com.pk/item/hp-2540p-ci7-IDWaUTA.html,"Rs 13,500",Hp 2540p Ci7
https://www.olx.com.pk/item/hp-elitebook-2570p-core-i5-3rd-gen-ultraportable-business-small-bus-IDTIRC9.html,"Rs 19,800","HP Elitebook 2570p Core i5 3rd Gen, Ultraportable, Business, Small Bus"
https://www.olx.com.pk/item/hp-elitebook-core-i7-2nd-generation-8cpus-with-dedicated-graphic-card-IDW3BNH.html,"Rs 27,000",HP Elitebook Core i7 2nd Generation 8CPU's with Dedicated Graphic Card
https://www.olx.com.pk/item/printer-good-condition-IDWg8dJ.html,"Rs 3,500",Printer good condition
https://www.olx.com.pk/item/original-apple-mac-book-vga-to-dvi-adapter-IDW0Feo.html,Rs 799,Original Apple Mac book VGA to DVI adapter.
https://www.olx.com.pk/item/canon-ix7000-mx7600-external-ink-kit-IDSTpS5.html,"Rs 4,500",Canon IX7000 /MX7600 external ink kit
https://www.olx.com.pk/item/hp-desk-jet-2135-IDWg8fB.html,"Rs 3,000",Hp desk jet 2135
https://www.olx.com.pk/item/samsung-led-22-syncmaster-sa450-IDU4ZEF.html,"Rs 7,000","Samsung LED 22"" SyncMaster SA450"
https://www.olx.com.pk/item/cpu-only-dual-core-IDWg8fI.html,"Rs 3,500",Cpu only dual core
https://www.olx.com.pk/item/lenovo-ideapad-110-core-i3-6100u-2-3ghz-windows-10-brand-new-IDWg8h8.html,"Rs 33,000",Lenovo Ideapad 110 Core I3 6100u 2.3ghz Windows 10 (brand New)
https://www.olx.com.pk/item/hp-laserjet-3052-3055-printer-copier-scanner-pages-per-minute-19-IDU2j7l.html,"Rs 14,900",HP LaserJet 3052 & 3055 Printer Copier Scanner Pages Per Minute 19
https://www.olx.com.pk/item/un-tuch-new-subwoofar-IDWg8h3.html,"Rs 8,000",Un tuch new subwoofar
https://www.olx.com.pk/item/e-table-table-with-laptop-cooling-pad-in-pakistan-IDWg8hT.html,"Rs 2,499",E-Table Table With Laptop Cooling Pad in Pakistan
https://www.olx.com.pk/item/beatssolo2-s460-bluetooth-stereo-mp3-headset-IDW3OjJ.html,"Rs 1,800",Beatssolo2 S460 Bluetooth Stereo MP3 HeadSet
https://www.olx.com.pk/item/intel-core-2-duo-and-asus-mother-board-IDWfdX1.html,"Rs 1,999",Intel core 2 duo and asus mother board
https://www.olx.com.pk/item/ingenico-ict250-credit-card-swipe-machine-IDWfmXO.html,"Rs 12,000",Ingenico ICT250 Credit card Swipe Machine
https://www.olx.com.pk/item/used-canon-image-mf-3010-print-copier-scanner-IDW6pyY.html,"Rs 13,500",Used Canon Image MF 3010 Print Copier Scanner
https://www.olx.com.pk/item/canon-pixma-ip4200-printer-with-kit-9600dpi-IDTwGIP.html,"Rs 13,500",Canon Pixma IP4200 printer with kit 9600dpi
https://www.olx.com.pk/item/lenovo-l440-ci5-4th-gen-IDWfj49.html,"Rs 27,500",Lenovo L440 CI5 4th gen
https://www.olx.com.pk/item/epson-stylus-sx115-with-kit-IDU3NoZ.html,"Rs 12,500",Epson stylus sx115 with kit
https://www.olx.com.pk/item/dell-hp-22-inch-led-a-grade-IDUsFlg.html,"Rs 6,500",Dell Hp 22 Inch Led A+ Grade
https://www.olx.com.pk/item/microtec-film-scanner-IDTwyU9.html,"Rs 5,000",Microtec film scanner
https://www.olx.com.pk/item/acer-aspire-one-pro-531h-notebook-IDWg8ji.html,"Rs 16,000",Acer Aspire ONE Pro 531h Notebook
https://www.olx.com.pk/item/bluetooth-2-4ghz-wireless-key-board-ipad-tablet-intel-compute-stick-IDU3PAJ.html,"Rs 1,800",Bluetooth 2.4GHz Wireless Key Board IPAD Tablet Intel Compute Stick
https://www.olx.com.pk/item/used-lenovo-desktop-core-i5-1st-generation-IDW4w2K.html,"Rs 11,500",Used LENOVO Desktop Core i5 1st Generation
https://www.olx.com.pk/item/audionic-rechargeable-usb-speakers-IDHZ5m2.html,Rs 850,Audionic Rechargeable USB Speakers
https://www.olx.com.pk/item/msi-gtx750-directx12-gaming-card-with-box-IDWfXsW.html,"Rs 8,999",MSI GTX750 - DirectX12 Gaming Card with Box
https://www.olx.com.pk/item/hp-elitebook-8460p-core-i5-2540m-ram-4gb-hdd-500gb-14-display-IDU3wCB.html,"Rs 23,500","HP EliteBook 8460p Core i5-2540M RAM 4GB, HDD 500GB, 14"" Display"
https://www.olx.com.pk/item/heavy-gaming-dell-14z-i5-2nd-gen-IDUZjHH.html,"Rs 21,500",Heavy gaming Dell 14z i5 2nd gen
https://www.olx.com.pk/item/laptop-table-a6-effects-of-long-hours-in-the-office-chair-the-risk-IDWg8bx.html,"Rs 2,699",Laptop Table A6 effects of long hours in the office chair. The risk
https://www.olx.com.pk/item/hp-elitebook-8540p-15-6-inch-led-1gb-dedicated-3gb-total-graphic-card-IDW8wef.html,"Rs 18,500",HP Elitebook 8540p 15.6-Inch LED 1GB Dedicated 3GB Total Graphic Card
https://www.olx.com.pk/item/hp-core-2-do-pc-complete-set-IDWfLPd.html,"Rs 8,500",Hp core 2 do pc complete set
https://www.olx.com.pk/item/excellent-laptop-for-sell-IDWg5w0.html,"Rs 25,000",Excellent Laptop for sell...
https://www.olx.com.pk/item/hp-mini-laptop-from-usa-IDUlVx5.html,"Rs 7,000",HP Mini Laptop from USA
https://www.olx.com.pk/item/best-laptop-hp-elitebook-2560p-core-i7-special-ramzan-discount-price-IDWg5uS.html,"Rs 18,300",Best Laptop Hp Elitebook 2560p Core i7 Special Ramzan Discount Price
https://www.olx.com.pk/item/dell-e7440-i7-4th-gen-with-512gb-ssd-256gb-m-sata-16gb-ram-IDWg5Bd.html,"Rs 44,000",DELL E7440 i7 4TH GEN WITH 512GB SSD+256gb M-SATA 16GB ram
https://www.olx.com.pk/item/hp-pavalion-sleekbook-core-i5-imported-IDWg5nG.html,"Rs 40,000",HP Pavalion sleekbook core i5 imported.
https://www.olx.com.pk/item/i-mac-desktop-computer-IDWg5iB.html,"Rs 15,800",I Mac Desktop computer
https://www.olx.com.pk/item/msi-1060gtx-6gb-gaming-x-edition-IDWfLVC.html,"Rs 32,000",Msi 1060gtx 6GB Gaming X Edition
https://www.olx.com.pk/item/laptop-table-a6-a-manner-that-it-provides-you-an-immense-amount-of-IDWfLVk.html,"Rs 2,499",Laptop Table A6 a manner that it provides you an immense amount of
https://www.olx.com.pk/item/zong-4g-data-sim-12-gb-data-unused-IDWfLKV.html,"Rs 1,150",Zong 4G Data Sim 12 GB Data Unused
https://www.olx.com.pk/item/sata-hard-disk1tb-original-hitachi-IDWfLJo.html,"Rs 4,000",Sata hard disk1tb original hitachi
https://www.olx.com.pk/item/zong4g-data-sim-12-gb-data-unused-IDWfLIp.html,"Rs 1,150",Zong4G Data Sim 12 Gb Data unused
https://www.olx.com.pk/item/kinivo-bth240-wireless-bluetooth-sports-headphones-headset-IDW6viB.html,"Rs 3,500",Kinivo bth240 wireless bluetooth sports headphones headset
https://www.olx.com.pk/item/laptop-table-a6-grievances-are-back-neck-arms-and-wrist-pains-due-to-IDWfLQ3.html,"Rs 2,499","Laptop Table A6 grievances are back, neck, arms and wrist pains due to"
https://www.olx.com.pk/item/hp-pavillion-laptop-IDWfLRX.html,"Rs 59,999",Hp Pavillion laptop
https://www.olx.com.pk/item/avail-discount-bundle-for-business-sms-text-messaging-services-IDWg82T.html,"Rs 1,000",Avail Discount Bundle for Business SMS Text Messaging Services
https://www.olx.com.pk/item/dell-e5410-ci5-2-67ghz-4gb-ram-160gb-hdd-super-IDW8uUB.html,"Rs 14,000",DELL E5410 Ci5 2.67GHZ 4GB RAM 160GB HDD Super
https://www.olx.com.pk/item/creative-sb1040-sound-blaster-x-fi-xtreme-audio-pci-e-sound-card-IDWg83j.html,"Rs 2,000",Creative SB1040 Sound Blaster X-Fi Xtreme Audio PCI-E Sound Card
https://www.olx.com.pk/item/hp-z600-workstation-xeon-quadcore-2-67ghz-12mb-4gb-320gb-hdd-super-IDW9ixD.html,Rs 50,"HP Z600 WorkStation Xeon Quadcore 2.67GHZ/12MB,4GB,320GB HDD/Super"
https://www.olx.com.pk/item/wireless-mouse-IDWg83C.html,Rs 800,Wireless Mouse
https://www.olx.com.pk/item/alfa-awus036nh-wifi-adapter-available-with-cash-on-delivery-IDUZT2D.html,"Rs 4,250",ALFA AWUS036NH Wifi adapter available with cash on delivery
https://www.olx.com.pk/item/dell-4300-core-2-duo-2-4-hdd-160gb-ram-2gb-dvd-w-wab-cem-IDW8ffL.html,"Rs 9,000",Dell 4300 core 2 duo 2.4 hdd 160gb ram 2gb dvd/w wab cem
https://www.olx.com.pk/item/unlocked-3g-wifi-cloud-jazz-ufone-zong-telenor-IDUVeyg.html,"Rs 2,300",Unlocked 3G Wifi Cloud Jazz Ufone zong Telenor
https://www.olx.com.pk/item/apple-lcd-22-inches-n-20-inches-IDWg840.html,"Rs 7,000",Apple Lcd 22 inches n 20 inches.
https://www.olx.com.pk/item/razer-death-adder-chroma-IDWg83i.html,"Rs 3,800",Razer Death Adder Chroma
https://www.olx.com.pk/item/dell-1545-laptop-bid-wide-led-disply-IDW8kMH.html,"Rs 11,500",Dell 1545 laptop bid wide led disply
https://www.olx.com.pk/item/hp-folio-ultrabook-9470m-i5-3rd-generation-with-30-days-warranty-IDUQzf9.html,"Rs 24,999",Hp Folio UltraBook 9470m i5 3rd Generation with 30 DAYS WARRANTY
https://www.olx.com.pk/item/apny-all-model-3g-4g-devices-unlock-krwaye-or-apny-merzy-k-sim-use-kro-IDUJ7FM.html,Rs 399,Apny all model 3g-4g devices unlock krwaye or apny merzy k sim use kro
https://www.olx.com.pk/item/zong-telenor-4g-lte-big-big-discount-offer-new-box-pack-IDWecxn.html,Rs 699,ZonG +Telenor 4G LTE big big discount offer new box pack
https://www.olx.com.pk/item/levon-10-10-candition-with-wab-cam-IDWg84w.html,"Rs 12,000",Levon 10/10 candition with wab cam
https://www.olx.com.pk/item/pos-point-of-sale-software-IDW8xpQ.html,"Rs 15,000",POS (Point of Sale) Software
https://www.olx.com.pk/item/hp-2nd-gen-i5-smartsize-elitebook-laptop-mint-condition-IDSW8YZ.html,"Rs 22,500",HP 2nd Gen i5 SmartSize EliteBook Laptop Mint Condition
https://www.olx.com.pk/item/hpz400-w3520-equarl-to-core-i7-with-4-gb-ram-IDWg7Xo.html,"Rs 10,000",Hpz400 w3520 equarl to core i7 with 4 gb ram
https://www.olx.com.pk/item/dell-p-4-3-0-gx-520-IDTY8B7.html,"Rs 3,000",Dell P 4 3.0 GX 520
https://www.olx.com.pk/item/led-3d-22-inch-new-pak-usb-tv-IDW6p78.html,"Rs 5,500",Led 3d 22 Inch New Pak Usb Tv
https://www.olx.com.pk/item/dell-laptop-cori5-IDWdjLw.html,"Rs 14,000",Dell laptop CORi5
https://www.olx.com.pk/item/sewing-express-originating-in-japan-janome-coined-their-name-of-snak-IDWdsPu.html,"Rs 2,499","Sewing Express Originating in Japan, Janome coined their name of ""snak"
https://www.olx.com.pk/item/laptop-dell-IDWfxPv.html,"Rs 21,500",Laptop dell
https://www.olx.com.pk/item/dell-inspiron-15-amd-a6-6th-generation-quad-core-brand-new-condition-IDUNPBg.html,"Rs 29,999",Dell Inspiron 15 AMD A6 6th Generation Quad-Core Brand New Condition
https://www.olx.com.pk/item/asus-tf600-docking-station-keyboard-new-with-box-IDTSXDd.html,"Rs 1,999",Asus TF600 Docking Station Keyboard (new) with box
https://www.olx.com.pk/item/zong-4g-wingle-box-pack-with-1-year-warnty-IDWc3i8.html,Rs 699,ZonG 4g wingle box pack with 1 year warnty
https://www.olx.com.pk/item/hp-8470-core-i5-2-4-3rd-gan-hdd-320gb-ram-4gb-dvd-w-wab-com-IDW7aR2.html,"Rs 18,000",Hp 8470 core i5 2.4 3RD gan hdd 320gb RAM 4gb dvd/w wab com
https://www.olx.com.pk/item/pos-software-for-store-resturent-fastfood-garments-IDWdZa4.html,"Rs 15,000",POS software for store.resturent.fastfood garments
https://www.olx.com.pk/item/power-extension-4-port-with-4-power-cables-IDWbMu4.html,"Rs 1,500",Power Extension 4 port with 4 Power cables
https://www.olx.com.pk/item/120mm-xigmatek-orange-led-casing-fan-supreme-quality-IDSfNtX.html,Rs 500,120MM Xigmatek Orange LED Casing Fan - Supreme Quality
https://www.olx.com.pk/item/branded-laptop-black-color-big-screen-IDW5dqE.html,"Rs 11,500",Branded laptop black color big screen
https://www.olx.com.pk/item/sewing-express-innovative-ideas-and-technology-to-add-to-their-product-IDWdu36.html,"Rs 2,499",Sewing Express innovative ideas and technology to add to their product
https://www.olx.com.pk/item/tplink-wifi-router-tl-wr941nd-IDUWoqw.html,"Rs 2,000",Tplink Wifi Router TL-WR941ND
https://www.olx.com.pk/item/lenovo-i5-3rd-like-pin-pack-condition-import-from-uk-IDWfe6X.html,"Rs 17,499",Lenovo i5 3rd like pin pack condition import from uk
https://www.olx.com.pk/item/roccat-kone-pure-IDWg7ZR.html,"Rs 4,000",Roccat Kone Pure
https://www.olx.com.pk/item/hp-elitebook-core-i5-3rd-gen-in-excellent-condition-one-month-warranty-IDUz2Bk.html,"Rs 19,999",HP Elitebook Core i5 3rd Gen in Excellent Condition ONE Month WARRANTY
https://www.olx.com.pk/item/dc5v-1-9w-laptop-fan-IDW1NSo.html,Rs 350,"Dc5v, 1.9w Laptop Fan"
https://www.olx.com.pk/item/full-size-sofa-hardness-and-softness-as-well-as-the-processes-used-for-IDWdsOe.html,"Rs 8,499",Full Size Sofa hardness and softness as well as the processes used for
https://www.olx.com.pk/item/haier-2017-detachable-laptop-IDWg1KR.html,"Rs 24,000",Haier 2017 detachable laptop
https://www.olx.com.pk/item/computer-table-just-in-1100-rs-IDWajZd.html,"Rs 1,100",Computer Table just in 1100 Rs !!
https://www.olx.com.pk/item/75-discount-rate-for-website-hosting-domain-service-by-cloudmacways-IDWg7QE.html,"Rs 1,000",75% Discount Rate for Website Hosting & Domain Service by Cloudmacways
https://www.olx.com.pk/item/mini-usb-battery-best-air-conditioner-fan-have-on-hand-a-new-IDWdqZX.html,"Rs 1,499",Mini USB Battery best Air Conditioner Fan have on hand a new
https://www.olx.com.pk/item/core-i5-4gb-ram-320-hard-disk-IDWg7bF.html,"Rs 30,000",Core i5 4gb ram 320 hard disk
